symbol,provider_symbol,asset_class,region,provider
asx/DVP,DVP.AX,stock,AU,yahoo
asx/DWG,DWG.AX,stock,AU,yahoo
asx/DXB,DXB.AX,stock,AU,yahoo
asx/DXC,DXC.AX,stock,AU,yahoo
asx/DXI,DXI.AX,stock,AU,yahoo
asx/DXN,DXN.AX,stock,AU,yahoo
asx/DXS,DXS.AX,stock,AU,yahoo
asx/DYL,DYL.AX,stock,AU,yahoo
asx/DYM,DYM.AX,stock,AU,yahoo
asx/E25,E25.AX,stock,AU,yahoo
asx/E79,E79.AX,stock,AU,yahoo
asx/EAX,EAX.AX,stock,AU,yahoo
asx/EBO,EBO.AX,stock,AU,yahoo
asx/EBR,EBR.AX,stock,AU,yahoo
asx/ECH,ECH.AX,stock,AU,yahoo
asx/ECL,ECL.AX,stock,AU,yahoo
asx/ECP,ECP.AX,stock,AU,yahoo
asx/ECS,ECS.AX,stock,AU,yahoo
asx/ECT,ECT.AX,stock,AU,yahoo
asx/EDE,EDE.AX,stock,AU,yahoo
asx/EDU,EDU.AX,stock,AU,yahoo
asx/EDV,EDV.AX,stock,AU,yahoo
asx/EE1,EE1.AX,stock,AU,yahoo
asx/EFE,EFE.AX,stock,AU,yahoo
asx/EG1,EG1.AX,stock,AU,yahoo
asx/EGA,EGA.AX,stock,AU,yahoo
asx/EGG,EGG.AX,stock,AU,yahoo
asx/EGH,EGH.AX,stock,AU,yahoo
asx/EGL,EGL.AX,stock,AU,yahoo
asx/EGR,EGR.AX,stock,AU,yahoo
asx/EGY,EGY.AX,stock,AU,yahoo
asx/EHL,EHL.AX,stock,AU,yahoo
asx/EIQ,EIQ.AX,stock,AU,yahoo
asx/EL8,EL8.AX,stock,AU,yahoo
asx/ELD,ELD.AX,stock,AU,yahoo
asx/ELS,ELS.AX,stock,AU,yahoo
asx/ELT,ELT.AX,stock,AU,yahoo
asx/ELV,ELV.AX,stock,AU,yahoo
asx/EM2,EM2.AX,stock,AU,yahoo
asx/EM3,EM3.AX,stock,AU,yahoo
asx/EMA,EMA.AX,stock,AU,yahoo
asx/EMAO,EMAO.AX,stock,AU,yahoo
asx/EMB,EMB.AX,stock,AU,yahoo
asx/EMC,EMC.AX,stock,AU,yahoo
asx/EMD,EMD.AX,stock,AU,yahoo
asx/EME,EME.AX,stock,AU,yahoo
asx/EMH,EMH.AX,stock,AU,yahoo
asx/EML,EML.AX,stock,AU,yahoo
asx/EMN,EMN.AX,stock,AU,yahoo
asx/EMP,EMP.AX,stock,AU,yahoo
asx/EMR,EMR.AX,stock,AU,yahoo
asx/EMT,EMT.AX,stock,AU,yahoo
asx/EMU,EMU.AX,stock,AU,yahoo
asx/EMV,EMV.AX,stock,AU,yahoo
asx/ENL,ENL.AX,stock,AU,yahoo
asx/ENN,ENN.AX,stock,AU,yahoo
asx/ENP,ENP.AX,stock,AU,yahoo
asx/ENR,ENR.AX,stock,AU,yahoo
asx/ENT,ENT.AX,stock,AU,yahoo
asx/ENV,ENV.AX,stock,AU,yahoo
asx/ENX,ENX.AX,stock,AU,yahoo
asx/EOL,EOL.AX,stock,AU,yahoo
asx/EOS,EOS.AX,stock,AU,yahoo
asx/EPI,EPI.AX,stock,AU,yahoo
asx/EPM,EPM.AX,stock,AU,yahoo
asx/EPN,EPN.AX,stock,AU,yahoo
asx/EPX,EPX.AX,stock,AU,yahoo
asx/EPY,EPY.AX,stock,AU,yahoo
asx/EQR,EQR.AX,stock,AU,yahoo
asx/EQT,EQT.AX,stock,AU,yahoo
asx/EQU,EQU.AX,stock,AU,yahoo
asx/EQX,EQX.AX,stock,AU,yahoo
asx/ERA,ERA.AX,stock,AU,yahoo
asx/ERD,ERD.AX,stock,AU,yahoo
asx/ERE,ERE.AX,stock,AU,yahoo
asx/ERG,ERG.AX,stock,AU,yahoo
asx/ERL,ERL.AX,stock,AU,yahoo
asx/ERM,ERM.AX,stock,AU,yahoo
asx/ESK,ESK.AX,stock,AU,yahoo
asx/ESR,ESR.AX,stock,AU,yahoo
asx/ETM,ETM.AX,stock,AU,yahoo
asx/ETPMPM,ETPMPM.AX,stock,AU,yahoo
asx/EUR,EUR.AX,stock,AU,yahoo
asx/EV1,EV1.AX,stock,AU,yahoo
asx/EV8,EV8.AX,stock,AU,yahoo
asx/EVE,EVE.AX,stock,AU,yahoo
asx/EVG,EVG.AX,stock,AU,yahoo
asx/EVN,EVN.AX,stock,AU,yahoo
asx/EVO,EVO.AX,stock,AU,yahoo
asx/EVR,EVR.AX,stock,AU,yahoo
asx/EVT,EVT.AX,stock,AU,yahoo
asx/EVZ,EVZ.AX,stock,AU,yahoo
asx/EWC,EWC.AX,stock,AU,yahoo
asx/EXL,EXL.AX,stock,AU,yahoo
asx/EXP,EXP.AX,stock,AU,yahoo
asx/EXR,EXR.AX,stock,AU,yahoo
asx/EXT,EXT.AX,stock,AU,yahoo
asx/EYE,EYE.AX,stock,AU,yahoo
asx/EZL,EZL.AX,stock,AU,yahoo
asx/EZZ,EZZ.AX,stock,AU,yahoo
asx/FAL,FAL.AX,stock,AU,yahoo
asx/FAR,FAR.AX,stock,AU,yahoo
asx/FAU,FAU.AX,stock,AU,yahoo
asx/FBR,FBR.AX,stock,AU,yahoo
asx/FBU,FBU.AX,stock,AU,yahoo
asx/FCG,FCG.AX,stock,AU,yahoo
asx/FCL,FCL.AX,stock,AU,yahoo
asx/FCT,FCT.AX,stock,AU,yahoo
asx/FDR,FDR.AX,stock,AU,yahoo
asx/FDV,FDV.AX,stock,AU,yahoo
asx/FEG,FEG.AX,stock,AU,yahoo
asx/FEL,FEL.AX,stock,AU,yahoo
asx/FEX,FEX.AX,stock,AU,yahoo
asx/FFG,FFG.AX,stock,AU,yahoo
asx/FFI,FFI.AX,stock,AU,yahoo
asx/FFM,FFM.AX,stock,AU,yahoo
asx/FG1,FG1.AX,stock,AU,yahoo
asx/FG1OA,FG1OA.AX,stock,AU,yahoo
asx/FGH,FGH.AX,stock,AU,yahoo
asx/FGR,FGR.AX,stock,AU,yahoo
asx/FHE,FHE.AX,stock,AU,yahoo
asx/FHS,FHS.AX,stock,AU,yahoo
asx/FID,FID.AX,stock,AU,yahoo
asx/FIN,FIN.AX,stock,AU,yahoo
asx/FL1,FL1.AX,stock,AU,yahoo
asx/FLC,FLC.AX,stock,AU,yahoo
asx/FLG,FLG.AX,stock,AU,yahoo
asx/FLN,FLN.AX,stock,AU,yahoo
asx/FLT,FLT.AX,stock,AU,yahoo
asx/FLX,FLX.AX,stock,AU,yahoo
asx/FME,FME.AX,stock,AU,yahoo
asx/FMG,FMG.AX,stock,AU,yahoo
asx/FML,FML.AX,stock,AU,yahoo
asx/FMR,FMR.AX,stock,AU,yahoo
asx/FND,FND.AX,stock,AU,yahoo
asx/FNR,FNR.AX,stock,AU,yahoo
asx/FNX,FNX.AX,stock,AU,yahoo
asx/FOS,FOS.AX,stock,AU,yahoo
asx/FPH,FPH.AX,stock,AU,yahoo
asx/FPR,FPR.AX,stock,AU,yahoo
asx/FRB,FRB.AX,stock,AU,yahoo
asx/FRE,FRE.AX,stock,AU,yahoo
asx/FRI,FRI.AX,stock,AU,yahoo
asx/FRM,FRM.AX,stock,AU,yahoo
asx/FRS,FRS.AX,stock,AU,yahoo
asx/FRSOA,FRSOA.AX,stock,AU,yahoo
asx/FRW,FRW.AX,stock,AU,yahoo
asx/FRX,FRX.AX,stock,AU,yahoo
asx/FSA,FSA.AX,stock,AU,yahoo
asx/FTI,FTI.AX,stock,AU,yahoo
asx/FUL,FUL.AX,stock,AU,yahoo
asx/FUN,FUN.AX,stock,AU,yahoo
asx/FWD,FWD.AX,stock,AU,yahoo
asx/FXG,FXG.AX,stock,AU,yahoo
asx/FZR,FZR.AX,stock,AU,yahoo
asx/G11,G11.AX,stock,AU,yahoo
asx/G1C,G1C.AX,stock,AU,yahoo
asx/G50,G50.AX,stock,AU,yahoo
asx/G6M,G6M.AX,stock,AU,yahoo
asx/G88,G88.AX,stock,AU,yahoo
asx/GA8,GA8.AX,stock,AU,yahoo
asx/GAL,GAL.AX,stock,AU,yahoo
asx/GAP,GAP.AX,stock,AU,yahoo
asx/GAS,GAS.AX,stock,AU,yahoo
asx/GBE,GBE.AX,stock,AU,yahoo
asx/GBM,GBM.AX,stock,AU,yahoo
asx/GBR,GBR.AX,stock,AU,yahoo
asx/GCM,GCM.AX,stock,AU,yahoo
asx/GCR,GCR.AX,stock,AU,yahoo
asx/GDF,GDF.AX,stock,AU,yahoo
asx/GDG,GDG.AX,stock,AU,yahoo
asx/GDI,GDI.AX,stock,AU,yahoo
asx/GDM,GDM.AX,stock,AU,yahoo
asx/GDR,GDR.AX,stock,AU,yahoo
asx/GED,GED.AX,stock,AU,yahoo
asx/GEM,GEM.AX,stock,AU,yahoo
asx/GEN,GEN.AX,stock,AU,yahoo
asx/GES,GES.AX,stock,AU,yahoo
asx/GG1,GG1.AX,stock,AU,yahoo
asx/GG8,GG8.AX,stock,AU,yahoo
asx/GGE,GGE.AX,stock,AU,yahoo
asx/GGP,GGP.AX,stock,AU,yahoo
asx/GGR,GGR.AX,stock,AU,yahoo
asx/GHM,GHM.AX,stock,AU,yahoo
asx/GHY,GHY.AX,stock,AU,yahoo
asx/GIB,GIB.AX,stock,AU,yahoo
asx/GL1,GL1.AX,stock,AU,yahoo
asx/GLB,GLB.AX,stock,AU,yahoo
asx/GLE,GLE.AX,stock,AU,yahoo
asx/GLF,GLF.AX,stock,AU,yahoo
asx/GLH,GLH.AX,stock,AU,yahoo
asx/GLL,GLL.AX,stock,AU,yahoo
asx/GLN,GLN.AX,stock,AU,yahoo
asx/GMD,GMD.AX,stock,AU,yahoo
asx/GMG,GMG.AX,stock,AU,yahoo
asx/GML,GML.AX,stock,AU,yahoo
asx/GMN,GMN.AX,stock,AU,yahoo
asx/GMNOC,GMNOC.AX,stock,AU,yahoo
asx/GNC,GNC.AX,stock,AU,yahoo
asx/GNE,GNE.AX,stock,AU,yahoo
asx/GNG,GNG.AX,stock,AU,yahoo
asx/GNM,GNM.AX,stock,AU,yahoo
asx/GNP,GNP.AX,stock,AU,yahoo
asx/GOW,GOW.AX,stock,AU,yahoo
asx/GOZ,GOZ.AX,stock,AU,yahoo
asx/GPR,GPR.AX,stock,AU,yahoo
asx/GPT,GPT.AX,stock,AU,yahoo
asx/GQG,GQG.AX,stock,AU,yahoo
asx/GR8,GR8.AX,stock,AU,yahoo
asx/GRE,GRE.AX,stock,AU,yahoo
asx/GRL,GRL.AX,stock,AU,yahoo
asx/GRR,GRR.AX,stock,AU,yahoo
asx/GRV,GRV.AX,stock,AU,yahoo
asx/GRX,GRX.AX,stock,AU,yahoo
asx/GSM,GSM.AX,stock,AU,yahoo
asx/GSN,GSN.AX,stock,AU,yahoo
asx/GSS,GSS.AX,stock,AU,yahoo
asx/GT1,GT1.AX,stock,AU,yahoo
asx/GT3,GT3.AX,stock,AU,yahoo
asx/GTE,GTE.AX,stock,AU,yahoo
asx/GTG,GTG.AX,stock,AU,yahoo
asx/GTI,GTI.AX,stock,AU,yahoo
asx/GTK,GTK.AX,stock,AU,yahoo
asx/GTN,GTN.AX,stock,AU,yahoo
asx/GUL,GUL.AX,stock,AU,yahoo
asx/GUM,GUM.AX,stock,AU,yahoo
asx/GW1,GW1.AX,stock,AU,yahoo
asx/GWA,GWA.AX,stock,AU,yahoo
asx/GWR,GWR.AX,stock,AU,yahoo
asx/GYG,GYG.AX,stock,AU,yahoo
asx/H2G,H2G.AX,stock,AU,yahoo
asx/H3E,H3E.AX,stock,AU,yahoo
asx/HAL,HAL.AX,stock,AU,yahoo
asx/HAR,HAR.AX,stock,AU,yahoo
asx/HAS,HAS.AX,stock,AU,yahoo
asx/HASO,HASO.AX,stock,AU,yahoo
asx/HAV,HAV.AX,stock,AU,yahoo
asx/HAW,HAW.AX,stock,AU,yahoo
asx/HCD,HCD.AX,stock,AU,yahoo
asx/HCH,HCH.AX,stock,AU,yahoo
asx/HCL,HCL.AX,stock,AU,yahoo
asx/HCT,HCT.AX,stock,AU,yahoo
asx/HCW,HCW.AX,stock,AU,yahoo
asx/HDN,HDN.AX,stock,AU,yahoo
asx/HE8,HE8.AX,stock,AU,yahoo
asx/HFR,HFR.AX,stock,AU,yahoo
asx/HFY,HFY.AX,stock,AU,yahoo
asx/HGH,HGH.AX,stock,AU,yahoo
asx/HGO,HGO.AX,stock,AU,yahoo
asx/HHR,HHR.AX,stock,AU,yahoo
asx/HIO,HIO.AX,stock,AU,yahoo
asx/HIQ,HIQ.AX,stock,AU,yahoo
asx/HIT,HIT.AX,stock,AU,yahoo
asx/HLI,HLI.AX,stock,AU,yahoo
asx/HLO,HLO.AX,stock,AU,yahoo
asx/HLS,HLS.AX,stock,AU,yahoo
asx/HLX,HLX.AX,stock,AU,yahoo
asx/HLXO,HLXO.AX,stock,AU,yahoo
asx/HM1,HM1.AX,stock,AU,yahoo
asx/HMC,HMC.AX,stock,AU,yahoo
asx/HMD,HMD.AX,stock,AU,yahoo
asx/HMG,HMG.AX,stock,AU,yahoo
asx/HMI,HMI.AX,stock,AU,yahoo
asx/HMX,HMX.AX,stock,AU,yahoo
asx/HMY,HMY.AX,stock,AU,yahoo
asx/HOR,HOR.AX,stock,AU,yahoo
asx/HPC,HPC.AX,stock,AU,yahoo
asx/HPG,HPG.AX,stock,AU,yahoo
asx/HPR,HPR.AX,stock,AU,yahoo
asx/HRE,HRE.AX,stock,AU,yahoo
asx/HRN,HRN.AX,stock,AU,yahoo
asx/HRZ,HRZ.AX,stock,AU,yahoo
asx/HSN,HSN.AX,stock,AU,yahoo
asx/HT8,HT8.AX,stock,AU,yahoo
asx/HTG,HTG.AX,stock,AU,yahoo
asx/HTM,HTM.AX,stock,AU,yahoo
asx/HUB,HUB.AX,stock,AU,yahoo
asx/HUM,HUM.AX,stock,AU,yahoo
asx/HVN,HVN.AX,stock,AU,yahoo
asx/HVY,HVY.AX,stock,AU,yahoo
asx/HWK,HWK.AX,stock,AU,yahoo
asx/HXL,HXL.AX,stock,AU,yahoo
asx/HYD,HYD.AX,stock,AU,yahoo
asx/HYT,HYT.AX,stock,AU,yahoo
asx/HZN,HZN.AX,stock,AU,yahoo
asx/HZR,HZR.AX,stock,AU,yahoo
asx/I88,I88.AX,stock,AU,yahoo
asx/IAG,IAG.AX,stock,AU,yahoo
asx/IAM,IAM.AX,stock,AU,yahoo
asx/IBR,IBR.AX,stock,AU,yahoo
asx/IBX,IBX.AX,stock,AU,yahoo
asx/ICE,ICE.AX,stock,AU,yahoo
asx/ICI,ICI.AX,stock,AU,yahoo
asx/ICL,ICL.AX,stock,AU,yahoo
asx/ICR,ICR.AX,stock,AU,yahoo
asx/ICU,ICU.AX,stock,AU,yahoo
asx/ID8,ID8.AX,stock,AU,yahoo
asx/IDA,IDA.AX,stock,AU,yahoo
asx/IDT,IDT.AX,stock,AU,yahoo
asx/IDX,IDX.AX,stock,AU,yahoo
asx/IEL,IEL.AX,stock,AU,yahoo
asx/IEQ,IEQ.AX,stock,AU,yahoo
asx/IFG,IFG.AX,stock,AU,yahoo
asx/IFL,IFL.AX,stock,AU,yahoo
asx/IFN,IFN.AX,stock,AU,yahoo
asx/IFT,IFT.AX,stock,AU,yahoo
asx/IG6,IG6.AX,stock,AU,yahoo
asx/IGL,IGL.AX,stock,AU,yahoo
asx/IGN,IGN.AX,stock,AU,yahoo
asx/IGO,IGO.AX,stock,AU,yahoo
asx/IIQ,IIQ.AX,stock,AU,yahoo
asx/IKE,IKE.AX,stock,AU,yahoo
asx/ILA,ILA.AX,stock,AU,yahoo
asx/ILT,ILT.AX,stock,AU,yahoo
asx/ILU,ILU.AX,stock,AU,yahoo
asx/IMA,IMA.AX,stock,AU,yahoo
asx/IMB,IMB.AX,stock,AU,yahoo
asx/IMC,IMC.AX,stock,AU,yahoo
asx/IMD,IMD.AX,stock,AU,yahoo
asx/IME,IME.AX,stock,AU,yahoo
asx/IMI,IMI.AX,stock,AU,yahoo
asx/IMM,IMM.AX,stock,AU,yahoo
asx/IMR,IMR.AX,stock,AU,yahoo
asx/IMU,IMU.AX,stock,AU,yahoo
asx/INA,INA.AX,stock,AU,yahoo
asx/IND,IND.AX,stock,AU,yahoo
asx/INF,INF.AX,stock,AU,yahoo
asx/ING,ING.AX,stock,AU,yahoo
asx/INR,INR.AX,stock,AU,yahoo
asx/INV,INV.AX,stock,AU,yahoo
asx/IOD,IOD.AX,stock,AU,yahoo
asx/ION,ION.AX,stock,AU,yahoo
asx/IOV,IOV.AX,stock,AU,yahoo
asx/IPC,IPC.AX,stock,AU,yahoo
asx/IPD,IPD.AX,stock,AU,yahoo
asx/IPG,IPG.AX,stock,AU,yahoo
asx/IPH,IPH.AX,stock,AU,yahoo
asx/IPT,IPT.AX,stock,AU,yahoo
asx/IPX,IPX.AX,stock,AU,yahoo
asx/IR1,IR1.AX,stock,AU,yahoo
asx/IRD,IRD.AX,stock,AU,yahoo
asx/IRE,IRE.AX,stock,AU,yahoo
asx/IRI,IRI.AX,stock,AU,yahoo
asx/IS3,IS3.AX,stock,AU,yahoo
asx/ITM,ITM.AX,stock,AU,yahoo
asx/ITS,ITS.AX,stock,AU,yahoo
asx/IVG,IVG.AX,stock,AU,yahoo
asx/IVR,IVR.AX,stock,AU,yahoo
asx/IVX,IVX.AX,stock,AU,yahoo
asx/IVZ,IVZ.AX,stock,AU,yahoo
asx/IXC,IXC.AX,stock,AU,yahoo
asx/IXR,IXR.AX,stock,AU,yahoo
asx/JAL,JAL.AX,stock,AU,yahoo
asx/JAN,JAN.AX,stock,AU,yahoo
asx/JAT,JAT.AX,stock,AU,yahoo
asx/JAV,JAV.AX,stock,AU,yahoo
asx/JAY,JAY.AX,stock,AU,yahoo
asx/JBH,JBH.AX,stock,AU,yahoo
asx/JCS,JCS.AX,stock,AU,yahoo
asx/JDO,JDO.AX,stock,AU,yahoo
asx/JGH,JGH.AX,stock,AU,yahoo
asx/JHX,JHX.AX,stock,AU,yahoo
asx/JIN,JIN.AX,stock,AU,yahoo
asx/JLL,JLL.AX,stock,AU,yahoo
asx/JMS,JMS.AX,stock,AU,yahoo
asx/JNO,JNO.AX,stock,AU,yahoo
asx/JNS,JNS.AX,stock,AU,yahoo
asx/JPR,JPR.AX,stock,AU,yahoo
asx/JYC,JYC.AX,stock,AU,yahoo
asx/KAI,KAI.AX,stock,AU,yahoo
asx/KAL,KAL.AX,stock,AU,yahoo
asx/KAM,KAM.AX,stock,AU,yahoo
asx/KAR,KAR.AX,stock,AU,yahoo
asx/KAT,KAT.AX,stock,AU,yahoo
asx/KAU,KAU.AX,stock,AU,yahoo
asx/KBC,KBC.AX,stock,AU,yahoo
asx/KCC,KCC.AX,stock,AU,yahoo
asx/KCN,KCN.AX,stock,AU,yahoo
asx/KEY,KEY.AX,stock,AU,yahoo
asx/KFM,KFM.AX,stock,AU,yahoo
asx/KGL,KGL.AX,stock,AU,yahoo
asx/KGN,KGN.AX,stock,AU,yahoo
asx/KKO,KKO.AX,stock,AU,yahoo
asx/KLI,KLI.AX,stock,AU,yahoo
asx/KLR,KLR.AX,stock,AU,yahoo
asx/KLS,KLS.AX,stock,AU,yahoo
asx/KLV,KLV.AX,stock,AU,yahoo
asx/KM1,KM1.AX,stock,AU,yahoo
asx/KMD,KMD.AX,stock,AU,yahoo
asx/KME,KME.AX,stock,AU,yahoo
asx/KNB,KNB.AX,stock,AU,yahoo
asx/KNG,KNG.AX,stock,AU,yahoo
asx/KNI,KNI.AX,stock,AU,yahoo
asx/KNM,KNM.AX,stock,AU,yahoo
asx/KNO,KNO.AX,stock,AU,yahoo
asx/KOB,KOB.AX,stock,AU,yahoo
asx/KOR,KOR.AX,stock,AU,yahoo
asx/KOV,KOV.AX,stock,AU,yahoo
asx/KP2,KP2.AX,stock,AU,yahoo
asx/KPG,KPG.AX,stock,AU,yahoo
asx/KPO,KPO.AX,stock,AU,yahoo
asx/KRM,KRM.AX,stock,AU,yahoo
asx/KRR,KRR.AX,stock,AU,yahoo
asx/KSC,KSC.AX,stock,AU,yahoo
asx/KSL,KSL.AX,stock,AU,yahoo
asx/KSN,KSN.AX,stock,AU,yahoo
asx/KTA,KTA.AX,stock,AU,yahoo
asx/KYP,KYP.AX,stock,AU,yahoo
asx/KZR,KZR.AX,stock,AU,yahoo
asx/L1G,L1G.AX,stock,AU,yahoo
asx/L1M,L1M.AX,stock,AU,yahoo
asx/LAM,LAM.AX,stock,AU,yahoo
asx/LAT,LAT.AX,stock,AU,yahoo
asx/LAU,LAU.AX,stock,AU,yahoo
asx/LBL,LBL.AX,stock,AU,yahoo
asx/LCE,LCE.AX,stock,AU,yahoo
asx/LCL,LCL.AX,stock,AU,yahoo
asx/LCY,LCY.AX,stock,AU,yahoo
asx/LDR,LDR.AX,stock,AU,yahoo
asx/LDX,LDX.AX,stock,AU,yahoo
asx/LED,LED.AX,stock,AU,yahoo
asx/LEG,LEG.AX,stock,AU,yahoo
asx/LEL,LEL.AX,stock,AU,yahoo
asx/LEX,LEX.AX,stock,AU,yahoo
asx/LFG,LFG.AX,stock,AU,yahoo
asx/LFS,LFS.AX,stock,AU,yahoo
asx/LGI,LGI.AX,stock,AU,yahoo
asx/LGM,LGM.AX,stock,AU,yahoo
asx/LGP,LGP.AX,stock,AU,yahoo
asx/LIB,LIB.AX,stock,AU,yahoo
asx/LIC,LIC.AX,stock,AU,yahoo
asx/LIN,LIN.AX,stock,AU,yahoo
asx/LIO,LIO.AX,stock,AU,yahoo
asx/LIS,LIS.AX,stock,AU,yahoo
asx/LIT,LIT.AX,stock,AU,yahoo
asx/LKE,LKE.AX,stock,AU,yahoo
asx/LKEO,LKEO.AX,stock,AU,yahoo
asx/LKO,LKO.AX,stock,AU,yahoo
asx/LKY,LKY.AX,stock,AU,yahoo
asx/LLC,LLC.AX,stock,AU,yahoo
asx/LLM,LLM.AX,stock,AU,yahoo
asx/LM1,LM1.AX,stock,AU,yahoo
asx/LM8,LM8.AX,stock,AU,yahoo
asx/LMG,LMG.AX,stock,AU,yahoo
asx/LML,LML.AX,stock,AU,yahoo
asx/LMS,LMS.AX,stock,AU,yahoo
asx/LNQ,LNQ.AX,stock,AU,yahoo
asx/LNW,LNW.AX,stock,AU,yahoo
asx/LOT,LOT.AX,stock,AU,yahoo
asx/LOV,LOV.AX,stock,AU,yahoo
asx/LPE,LPE.AX,stock,AU,yahoo
asx/LPM,LPM.AX,stock,AU,yahoo
asx/LRD,LRD.AX,stock,AU,yahoo
asx/LRK,LRK.AX,stock,AU,yahoo
asx/LRM,LRM.AX,stock,AU,yahoo
asx/LRV,LRV.AX,stock,AU,yahoo
asx/LSA,LSA.AX,stock,AU,yahoo
asx/LSR,LSR.AX,stock,AU,yahoo
asx/LTP,LTP.AX,stock,AU,yahoo
asx/LTR,LTR.AX,stock,AU,yahoo
asx/LU7,LU7.AX,stock,AU,yahoo
asx/LVE,LVE.AX,stock,AU,yahoo
asx/LYC,LYC.AX,stock,AU,yahoo
asx/LYL,LYL.AX,stock,AU,yahoo
asx/M24,M24.AX,stock,AU,yahoo
asx/M2M,M2M.AX,stock,AU,yahoo
asx/M2R,M2R.AX,stock,AU,yahoo
asx/M3M,M3M.AX,stock,AU,yahoo
asx/M4M,M4M.AX,stock,AU,yahoo
asx/M79,M79.AX,stock,AU,yahoo
asx/M7T,M7T.AX,stock,AU,yahoo
asx/MAD,MAD.AX,stock,AU,yahoo
asx/MAF,MAF.AX,stock,AU,yahoo
asx/MAG,MAG.AX,stock,AU,yahoo
asx/MAH,MAH.AX,stock,AU,yahoo
asx/MAM,MAM.AX,stock,AU,yahoo
asx/MAN,MAN.AX,stock,AU,yahoo
asx/MAP,MAP.AX,stock,AU,yahoo
asx/MAQ,MAQ.AX,stock,AU,yahoo
asx/MAT,MAT.AX,stock,AU,yahoo
asx/MAU,MAU.AX,stock,AU,yahoo
asx/MAUCA,MAUCA.AX,stock,AU,yahoo
asx/MAY,MAY.AX,stock,AU,yahoo
asx/MBG,MBG.AX,stock,AU,yahoo
asx/MBH,MBH.AX,stock,AU,yahoo
asx/MBK,MBK.AX,stock,AU,yahoo
asx/MC2,MC2.AX,stock,AU,yahoo
asx/MCA,MCA.AX,stock,AU,yahoo
asx/MCE,MCE.AX,stock,AU,yahoo
asx/MCM,MCM.AX,stock,AU,yahoo
asx/MCO,MCO.AX,stock,AU,yahoo
asx/MCP,MCP.AX,stock,AU,yahoo
asx/MCY,MCY.AX,stock,AU,yahoo
asx/MDI,MDI.AX,stock,AU,yahoo
asx/MDR,MDR.AX,stock,AU,yahoo
asx/MDX,MDX.AX,stock,AU,yahoo
asx/MEG,MEG.AX,stock,AU,yahoo
asx/MEI,MEI.AX,stock,AU,yahoo
asx/MEK,MEK.AX,stock,AU,yahoo
asx/MEL,MEL.AX,stock,AU,yahoo
asx/MEM,MEM.AX,stock,AU,yahoo
asx/MEU,MEU.AX,stock,AU,yahoo
asx/MEX,MEX.AX,stock,AU,yahoo
asx/MEZ,MEZ.AX,stock,AU,yahoo
asx/MFD,MFD.AX,stock,AU,yahoo
asx/MFF,MFF.AX,stock,AU,yahoo
asx/MFG,MFG.AX,stock,AU,yahoo
asx/MGA,MGA.AX,stock,AU,yahoo
asx/MGH,MGH.AX,stock,AU,yahoo
asx/MGL,MGL.AX,stock,AU,yahoo
asx/MGR,MGR.AX,stock,AU,yahoo
asx/MGT,MGT.AX,stock,AU,yahoo
asx/MGU,MGU.AX,stock,AU,yahoo
asx/MGX,MGX.AX,stock,AU,yahoo
asx/MHC,MHC.AX,stock,AU,yahoo
asx/MHJ,MHJ.AX,stock,AU,yahoo
asx/MHK,MHK.AX,stock,AU,yahoo
asx/MHM,MHM.AX,stock,AU,yahoo
asx/MHMO,MHMO.AX,stock,AU,yahoo
asx/MI6,MI6.AX,stock,AU,yahoo
asx/MIN,MIN.AX,stock,AU,yahoo
asx/MIO,MIO.AX,stock,AU,yahoo
asx/MIR,MIR.AX,stock,AU,yahoo
asx/MKR,MKR.AX,stock,AU,yahoo
asx/ML8,ML8.AX,stock,AU,yahoo
asx/MLG,MLG.AX,stock,AU,yahoo
asx/MLS,MLS.AX,stock,AU,yahoo
asx/MLX,MLX.AX,stock,AU,yahoo
asx/MM1,MM1.AX,stock,AU,yahoo
asx/MM8,MM8.AX,stock,AU,yahoo
asx/MMA,MMA.AX,stock,AU,yahoo
asx/MME,MME.AX,stock,AU,yahoo
asx/MMI,MMI.AX,stock,AU,yahoo
asx/MML,MML.AX,stock,AU,yahoo
asx/MMR,MMR.AX,stock,AU,yahoo
asx/MMS,MMS.AX,stock,AU,yahoo
asx/MNB,MNB.AX,stock,AU,yahoo
asx/MNC,MNC.AX,stock,AU,yahoo
asx/MND,MND.AX,stock,AU,yahoo
asx/MNE,MNE.AX,stock,AU,yahoo
asx/MOH,MOH.AX,stock,AU,yahoo
asx/MOM,MOM.AX,stock,AU,yahoo
asx/MOV,MOV.AX,stock,AU,yahoo
asx/MP1,MP1.AX,stock,AU,yahoo
asx/MPK,MPK.AX,stock,AU,yahoo
asx/MPL,MPL.AX,stock,AU,yahoo
asx/MPP,MPP.AX,stock,AU,yahoo
asx/MPR,MPR.AX,stock,AU,yahoo
asx/MPW,MPW.AX,stock,AU,yahoo
asx/MPX,MPX.AX,stock,AU,yahoo
asx/MQG,MQG.AX,stock,AU,yahoo
asx/MQR,MQR.AX,stock,AU,yahoo
asx/MRC,MRC.AX,stock,AU,yahoo
asx/MRD,MRD.AX,stock,AU,yahoo
asx/MRQ,MRQ.AX,stock,AU,yahoo
asx/MRR,MRR.AX,stock,AU,yahoo
asx/MRZ,MRZ.AX,stock,AU,yahoo
asx/MSB,MSB.AX,stock,AU,yahoo
asx/MSG,MSG.AX,stock,AU,yahoo
